rpm,time,hposition,hdraft,speed,fuel
0,2018-11-17 08:33:26,0,-143381,0,0
0,2018-11-17 08:33:27,0,-143381,0,0
0,2018-11-17 08:33:28,0,-143420,0,0
0,2018-11-17 08:33:29,0,-143362,0,0
0,2018-11-17 08:33:30,0,-143410,0,0
0,2018-11-17 08:33:31,0,-143438,0,0
0,2018-11-17 08:33:32,0,-143380,0,0
0,2018-11-17 08:33:33,0,-143420,0,0
0,2018-11-17 08:33:34,0,-143333,0,0
0,2018-11-17 08:33:35,0,-143362,0,0
0,2018-11-17 08:33:36,0,-143363,0,0
0,2018-11-17 08:33:37,0,-143430,0,0
0,2018-11-17 08:33:38,0,-143380,0,0
0,2018-11-17 08:33:39,0,-143409,0,0
0,2018-11-17 08:33:40,0,-143389,0,0
0,2018-11-17 08:33:41,0,-143400,0,0
0,2018-11-17 08:33:42,0,-143382,0,0
0,2018-11-17 08:33:43,0,-143380,0,0
0,2018-11-17 08:33:44,0,-143371,0,0
0,2018-11-17 08:33:45,0,-143391,0,0
0,2018-11-17 08:33:46,0,-143409,0,0
0,2018-11-17 08:33:47,0,-143371,0,0
0,2018-11-17 08:33:48,0,-143420,0,0
0,2018-11-17 08:33:49,0,-143390,0,0
0,2018-11-17 08:33:50,0,-143362,0,0
0,2018-11-17 08:33:51,0,-143381,0,0
0,2018-11-17 08:33:52,0,-143392,0,0
0,2018-11-17 08:33:53,0,-143421,0,0
0,2018-11-17 08:33:54,0,-143352,0,0
0,2018-11-17 08:33:55,0,-143391,0,0
0,2018-11-17 08:33:56,0,-143361,0,0
0,2018-11-17 08:33:57,0,-143402,0,0
0,2018-11-17 08:33:58,0,-143372,0,0
0,2018-11-17 08:33:59,0,-143429,0,0
0,2018-11-17 08:34:00,0,-143392,0,0
0,2018-11-17 08:34:01,0,-143390,0,0
0,2018-11-17 08:34:02,0,-143422,0,0
0,2018-11-17 08:34:03,0,-143353,0,0
0,2018-11-17 08:34:04,0,-143382,0,0
0,2018-11-17 08:34:05,0,-143401,0,0
0,2018-11-17 08:34:06,0,-143362,0,0
0,2018-11-17 08:34:07,0,-143363,0,0
0,2018-11-17 08:34:08,0,-143362,0,0
0,2018-11-17 08:34:09,0,-143343,0,0
0,2018-11-17 08:34:10,0,-143324,0,0
0,2018-11-17 08:34:11,0,-143401,0,0
0,2018-11-17 08:34:12,0,-143335,0,0
0,2018-11-17 08:34:13,0,-143363,0,0
0,2018-11-17 08:34:14,0,-143372,0,0
0,2018-11-17 08:34:15,0,-143411,0,0
0,2018-11-17 08:34:16,0,-143391,0,0
0,2018-11-17 08:34:17,0,-143431,0,0
0,2018-11-17 08:34:18,0,-143363,0,0
0,2018-11-17 08:34:19,0,-143383,0,0
0,2018-11-17 08:34:20,0,-143382,0,0
0,2018-11-17 08:34:21,0,-143363,0,0
0,2018-11-17 08:34:22,0,-143392,0,0
0,2018-11-17 08:34:23,0,-143391,0,0
0,2018-11-17 08:34:24,0,-143363,0,0
0,2018-11-17 08:34:25,0,-143402,0,0
0,2018-11-17 08:34:26,0,-143353,0,0
0,2018-11-17 08:34:27,0,-143323,0,0
0,2018-11-17 08:34:28,0,-143372,0,0
0,2018-11-17 08:34:29,0,-143334,0,0
0,2018-11-17 08:34:30,0,-143363,0,0
0,2018-11-17 08:34:31,0,-143382,0,0
0,2018-11-17 08:34:32,0,-143326,0,0
0,2018-11-17 08:34:33,0,-143372,0,0
0,2018-11-17 08:34:34,0,-143371,0,0
0,2018-11-17 08:34:35,0,-143363,0,0
0,2018-11-17 08:34:36,0,-143383,0,0
0,2018-11-17 08:34:37,0,-143363,0,0
0,2018-11-17 08:34:38,0,-143352,0,0
0,2018-11-17 08:34:39,0,-143372,0,0
0,2018-11-17 08:34:40,0,-143372,0,0
0,2018-11-17 08:34:41,0,-143363,0,0
0,2018-11-17 08:34:42,0,-143363,0,0
0,2018-11-17 08:34:43,0,-143343,0,0
0,2018-11-17 08:34:44,0,-143353,0,0
0,2018-11-17 08:34:45,0,-143392,0,0
0,2018-11-17 08:34:46,0,-143343,0,0
0,2018-11-17 08:34:47,0,-143324,0,0
0,2018-11-17 08:34:48,0,-143363,0,0
0,2018-11-17 08:34:49,0,-143324,0,0
0,2018-11-17 08:34:50,0,-143332,0,0
0,2018-11-17 08:34:51,0,-143353,0,0
0,2018-11-17 08:34:52,0,-143381,0,0
0,2018-11-17 08:34:53,0,-143342,0,0
0,2018-11-17 08:34:54,0,-143371,0,0
0,2018-11-17 08:34:55,0,-143390,0,0
0,2018-11-17 08:34:56,0,-143400,0,0
0,2018-11-17 08:34:57,0,-143382,0,0
0,2018-11-17 08:34:58,0,-143382,0,0
0,2018-11-17 08:34:59,0,-143353,0,0
0,2018-11-17 08:35:00,0,-143391,0,0
0,2018-11-17 08:35:01,0,-143372,0,0
0,2018-11-17 08:35:02,0,-143372,0,0
0,2018-11-17 08:35:03,0,-143353,0,0
0,2018-11-17 08:35:04,0,-143421,0,0
0,2018-11-17 08:35:05,0,-143363,0,0
0,2018-11-17 08:35:06,0,-143421,0,0
0,2018-11-17 08:35:07,0,-143400,0,0
0,2018-11-17 08:35:08,0,-143410,0,0
0,2018-11-17 08:35:09,0,-143380,0,0
0,2018-11-17 08:35:10,0,-143419,0,0
0,2018-11-17 08:35:11,0,-143429,0,0
0,2018-11-17 08:35:12,0,-143402,0,0
0,2018-11-17 08:35:13,0,-143440,0,0
0,2018-11-17 08:35:14,0,-143400,0,0
0,2018-11-17 08:35:15,0,-143430,0,0
0,2018-11-17 08:35:16,0,-143420,0,0
0,2018-11-17 08:35:17,0,-143390,0,0
0,2018-11-17 08:35:18,0,-143401,0,0
0,2018-11-17 08:35:19,0,-143420,0,0
0,2018-11-17 08:35:20,0,-143391,0,0
0,2018-11-17 08:35:21,0,-143401,0,0
0,2018-11-17 08:35:22,0,-143401,0,0
0,2018-11-17 08:35:23,0,-143371,0,0
0,2018-11-17 08:35:24,0,-143391,0,0
0,2018-11-17 08:35:25,0,-143401,0,0
0,2018-11-17 08:35:26,0,-143382,0,0
0,2018-11-17 08:35:27,0,-143410,0,0
0,2018-11-17 08:35:28,0,-143421,0,0
0,2018-11-17 08:35:29,0,-143431,0,0
0,2018-11-17 08:35:30,0,-143399,0,0
0,2018-11-17 08:35:31,0,-143391,0,0
0,2018-11-17 08:35:32,0,-143362,0,0
0,2018-11-17 08:35:33,0,-143419,0,0
0,2018-11-17 08:35:34,0,-143382,0,0
0,2018-11-17 08:35:35,0,-143373,0,0
0,2018-11-17 08:35:36,0,-143383,0,0
0,2018-11-17 08:35:37,0,-143372,0,0
0,2018-11-17 08:35:38,0,-143380,0,0
0,2018-11-17 08:35:39,0,-143410,0,0
0,2018-11-17 08:35:40,0,-143352,0,0
0,2018-11-17 08:35:41,0,-143362,0,0
0,2018-11-17 08:35:42,0,-143440,0,0
0,2018-11-17 08:35:43,0,-143363,0,0
0,2018-11-17 08:35:44,0,-143392,0,0
0,2018-11-17 08:35:45,0,-143382,0,0
0,2018-11-17 08:35:46,0,-143429,0,0
0,2018-11-17 08:35:47,0,-143420,0,0
0,2018-11-17 08:35:48,0,-143362,0,0
0,2018-11-17 08:35:49,0,-143420,0,0
0,2018-11-17 08:35:50,0,-143401,0,0
0,2018-11-17 08:35:51,0,-143373,0,0
0,2018-11-17 08:35:52,0,-143419,0,0
0,2018-11-17 08:35:53,0,-143391,0,0
0,2018-11-17 08:35:54,0,-143421,0,0
0,2018-11-17 08:35:55,0,-143409,0,0
0,2018-11-17 08:35:56,0,-143429,0,0
0,2018-11-17 08:35:57,0,-143400,0,0
0,2018-11-17 08:35:58,0,-143428,0,0
0,2018-11-17 08:35:59,0,-143400,0,0
0,2018-11-17 08:36:00,0,-143400,0,0
0,2018-11-17 08:36:01,0,-143399,0,0
0,2018-11-17 08:36:02,0,-143439,0,0
0,2018-11-17 08:36:03,0,-143391,0,0
0,2018-11-17 08:36:04,0,-143447,0,0
0,2018-11-17 08:36:05,0,-143362,0,0
0,2018-11-17 08:36:06,0,-143363,0,0
0,2018-11-17 08:36:07,0,-143401,0,0
0,2018-11-17 08:36:08,0,-143361,0,0
0,2018-11-17 08:36:09,0,-143392,0,0
0,2018-11-17 08:36:10,0,-143393,0,0
0,2018-11-17 08:36:11,0,-143401,0,0
0,2018-11-17 08:36:12,0,-143401,0,0
0,2018-11-17 08:36:13,0,-143401,0,0
0,2018-11-17 08:36:14,0,-143401,0,0
0,2018-11-17 08:36:15,0,-143420,0,0
0,2018-11-17 08:36:16,0,-143400,0,0
0,2018-11-17 08:36:17,0,-143411,0,0
0,2018-11-17 08:36:18,0,-143411,0,0
0,2018-11-17 08:36:19,0,-143363,0,0
0,2018-11-17 08:36:20,0,-143372,0,0
0,2018-11-17 08:36:21,0,-143351,0,0
0,2018-11-17 08:36:22,0,-143390,0,0
0,2018-11-17 08:36:23,0,-143371,0,0
0,2018-11-17 08:36:24,0,-143363,0,0
0,2018-11-17 08:36:25,0,-143411,0,0
0,2018-11-17 08:36:26,0,-143401,0,0
0,2018-11-17 08:36:27,0,-143410,0,0
0,2018-11-17 08:36:28,0,-143392,0,0
0,2018-11-17 08:36:29,0,-143371,0,0
0,2018-11-17 08:36:30,0,-143401,0,0
0,2018-11-17 08:36:31,0,-143382,0,0
0,2018-11-17 08:36:32,0,-143392,0,0
0,2018-11-17 08:36:33,0,-143352,0,0
0,2018-11-17 08:36:34,0,-143381,0,0
0,2018-11-17 08:36:35,0,-143352,0,0
0,2018-11-17 08:36:36,0,-143392,0,0
0,2018-11-17 08:36:37,0,-143383,0,0
0,2018-11-17 08:36:38,0,-143393,0,0
0,2018-11-17 08:36:39,0,-143323,0,0
0,2018-11-17 08:36:40,0,-143381,0,0
0,2018-11-17 08:36:41,0,-143362,0,0
0,2018-11-17 08:36:42,0,-143335,0,0
0,2018-11-17 08:36:43,0,-143342,0,0
0,2018-11-17 08:36:44,0,-143381,0,0
0,2018-11-17 08:36:45,0,-143380,0,0
0,2018-11-17 08:36:46,0,-143362,0,0
0,2018-11-17 08:36:47,0,-143316,0,0
0,2018-11-17 08:36:48,0,-143400,0,0
0,2018-11-17 08:36:49,0,-143353,0,0
0,2018-11-17 08:36:50,0,-143363,0,0
0,2018-11-17 08:36:51,0,-143391,0,0
0,2018-11-17 08:36:52,0,-143364,0,0
0,2018-11-17 08:36:53,0,-143334,0,0
0,2018-11-17 08:36:54,0,-143343,0,0
0,2018-11-17 08:36:55,0,-143382,0,0
0,2018-11-17 08:36:56,0,-143362,0,0
0,2018-11-17 08:36:57,0,-143374,0,0
0,2018-11-17 08:36:58,0,-143401,0,0
0,2018-11-17 08:36:59,0,-143362,0,0
0,2018-11-17 08:37:00,0,-143380,0,0
0,2018-11-17 08:37:01,0,-143401,0,0
0,2018-11-17 08:37:02,0,-143411,0,0
0,2018-11-17 08:37:03,0,-143363,0,0
0,2018-11-17 08:37:04,0,-143382,0,0
0,2018-11-17 08:37:05,0,-143382,0,0
0,2018-11-17 08:37:06,0,-143334,0,0
0,2018-11-17 08:37:07,0,-143363,0,0
0,2018-11-17 08:37:08,0,-143352,0,0
0,2018-11-17 08:37:09,0,-143371,0,0
0,2018-11-17 08:37:10,0,-143381,0,0
0,2018-11-17 08:37:11,0,-143343,0,0
0,2018-11-17 08:37:12,0,-143343,0,0
0,2018-11-17 08:37:13,0,-143382,0,0
0,2018-11-17 08:37:14,0,-143372,0,0
0,2018-11-17 08:37:15,0,-143304,0,0
0,2018-11-17 08:37:16,0,-143343,0,0
0,2018-11-17 08:37:17,0,-143373,0,0
0,2018-11-17 08:37:18,0,-143353,0,0
0,2018-11-17 08:37:19,0,-143373,0,0
0,2018-11-17 08:37:20,0,-143342,0,0
0,2018-11-17 08:37:21,0,-143343,0,0
0,2018-11-17 08:37:22,0,-143372,0,0
0,2018-11-17 08:37:23,0,-143362,0,0
0,2018-11-17 08:37:24,0,-143363,0,0
0,2018-11-17 08:37:25,0,-143363,0,0
0,2018-11-17 08:37:26,0,-143421,0,0
0,2018-11-17 08:37:27,0,-143332,0,0
0,2018-11-17 08:37:28,0,-143351,0,0
0,2018-11-17 08:37:29,0,-143324,0,0
0,2018-11-17 08:37:30,0,-143373,0,0
0,2018-11-17 08:37:31,0,-143363,0,0
0,2018-11-17 08:37:32,0,-143333,0,0
0,2018-11-17 08:37:33,0,-143362,0,0
0,2018-11-17 08:37:34,0,-143333,0,0
0,2018-11-17 08:37:35,0,-143334,0,0
0,2018-11-17 08:37:36,0,-143381,0,0
0,2018-11-17 08:37:37,0,-143323,0,0
0,2018-11-17 08:37:38,0,-143393,0,0
0,2018-11-17 08:37:39,0,-143335,0,0
0,2018-11-17 08:37:40,0,-143372,0,0
0,2018-11-17 08:37:41,0,-143334,0,0
0,2018-11-17 08:37:42,0,-143303,0,0
0,2018-11-17 08:37:43,0,-143322,0,0
0,2018-11-17 08:37:44,0,-143324,0,0
0,2018-11-17 08:37:45,0,-143363,0,0
0,2018-11-17 08:37:46,0,-143362,0,0
0,2018-11-17 08:37:47,0,-143382,0,0
0,2018-11-17 08:37:48,0,-143313,0,0
0,2018-11-17 08:37:49,0,-143374,0,0
0,2018-11-17 08:37:50,0,-143323,0,0
0,2018-11-17 08:37:51,0,-143353,0,0
0,2018-11-17 08:37:52,0,-143296,0,0
0,2018-11-17 08:37:53,0,-143332,0,0
0,2018-11-17 08:37:54,0,-143315,0,0
0,2018-11-17 08:37:55,0,-143370,0,0
0,2018-11-17 08:37:56,0,-143344,0,0
0,2018-11-17 08:37:57,0,-143314,0,0
0,2018-11-17 08:37:58,0,-143401,0,0
0,2018-11-17 08:37:59,0,-143325,0,0
0,2018-11-17 08:38:00,0,-143344,0,0
0,2018-11-17 08:38:01,0,-143323,0,0
0,2018-11-17 08:38:02,0,-143381,0,0
0,2018-11-17 08:38:03,0,-143363,0,0
0,2018-11-17 08:38:04,0,-143392,0,0
0,2018-11-17 08:38:05,0,-143390,0,0
0,2018-11-17 08:38:06,0,-143372,0,0
0,2018-11-17 08:38:07,0,-143411,0,0
0,2018-11-17 08:38:08,0,-143354,0,0
0,2018-11-17 08:38:09,0,-143353,0,0
0,2018-11-17 08:38:10,0,-143362,0,0
0,2018-11-17 08:38:11,0,-143353,0,0
0,2018-11-17 08:38:12,0,-143362,0,0
0,2018-11-17 08:38:13,0,-143352,0,0
0,2018-11-17 08:38:14,0,-143324,0,0
0,2018-11-17 08:38:15,0,-143372,0,0
0,2018-11-17 08:38:16,0,-143344,0,0
0,2018-11-17 08:38:17,0,-143371,0,0
0,2018-11-17 08:38:18,0,-143411,0,0
0,2018-11-17 08:38:19,0,-143324,0,0
0,2018-11-17 08:38:20,0,-143325,0,0
0,2018-11-17 08:38:21,0,-143326,0,0
0,2018-11-17 08:38:22,0,-143332,0,0
0,2018-11-17 08:38:23,0,-143352,0,0
0,2018-11-17 08:38:24,0,-143296,0,0
0,2018-11-17 08:38:25,0,-143363,0,0
0,2018-11-17 08:38:26,0,-143304,0,0
0,2018-11-17 08:38:27,0,-143353,0,0
0,2018-11-17 08:38:28,0,-143352,0,0
0,2018-11-17 08:38:29,0,-143295,0,0
0,2018-11-17 08:38:30,0,-143333,0,0
0,2018-11-17 08:38:31,0,-143371,0,0
0,2018-11-17 08:38:32,0,-143362,0,0
0,2018-11-17 08:38:33,0,-143322,0,0
0,2018-11-17 08:38:34,0,-143323,0,0
0,2018-11-17 08:38:35,0,-143343,0,0
0,2018-11-17 08:38:36,0,-143324,0,0
0,2018-11-17 08:38:37,0,-143365,0,0
0,2018-11-17 08:38:38,0,-143345,0,0
0,2018-11-17 08:38:39,0,-143323,0,0
0,2018-11-17 08:38:40,0,-143342,0,0
0,2018-11-17 08:38:41,0,-143285,0,0
0,2018-11-17 08:38:42,0,-143363,0,0
0,2018-11-17 08:38:43,0,-143344,0,0
0,2018-11-17 08:38:44,0,-143324,0,0
0,2018-11-17 08:38:45,0,-143380,0,0
0,2018-11-17 08:38:46,0,-143314,0,0
0,2018-11-17 08:38:47,0,-143303,0,0
0,2018-11-17 08:38:48,0,-143323,0,0
0,2018-11-17 08:38:49,0,-143324,0,0
0,2018-11-17 08:38:50,0,-143343,0,0
0,2018-11-17 08:38:51,0,-143344,0,0
0,2018-11-17 08:38:52,0,-143276,0,0
0,2018-11-17 08:38:53,0,-143304,0,0
0,2018-11-17 08:38:54,0,-143275,0,0
0,2018-11-17 08:38:55,0,-143314,0,0
0,2018-11-17 08:38:56,0,-143314,0,0
0,2018-11-17 08:38:57,0,-143323,0,0
0,2018-11-17 08:38:58,0,-143296,0,0
0,2018-11-17 08:38:59,0,-143373,0,0
0,2018-11-17 08:39:00,0,-143325,0,0
0,2018-11-17 08:39:01,0,-143333,0,0
0,2018-11-17 08:39:02,0,-143306,0,0
0,2018-11-17 08:39:03,0,-143361,0,0
0,2018-11-17 08:39:04,0,-143284,0,0
0,2018-11-17 08:39:05,0,-143314,0,0
0,2018-11-17 08:39:06,0,-143312,0,0
0,2018-11-17 08:39:07,0,-143315,0,0
0,2018-11-17 08:39:08,0,-143294,0,0
0,2018-11-17 08:39:09,0,-143373,0,0
0,2018-11-17 08:39:10,0,-143372,0,0
0,2018-11-17 08:39:11,0,-143286,0,0
0,2018-11-17 08:39:12,0,-143344,0,0
0,2018-11-17 08:39:13,0,-143295,0,0
0,2018-11-17 08:39:14,0,-143304,0,0
0,2018-11-17 08:39:15,0,-143313,0,0
0,2018-11-17 08:39:16,0,-143315,0,0
0,2018-11-17 08:39:17,0,-143332,0,0
0,2018-11-17 08:39:18,0,-143333,0,0
0,2018-11-17 08:39:19,0,-143305,0,0
0,2018-11-17 08:39:20,0,-143354,0,0
0,2018-11-17 08:39:21,0,-143353,0,0
0,2018-11-17 08:39:22,0,-143314,0,0
0,2018-11-17 08:39:23,0,-143352,0,0
0,2018-11-17 08:39:24,0,-143285,0,0
0,2018-11-17 08:39:25,0,-143304,0,0
0,2018-11-17 08:39:26,0,-143333,0,0
0,2018-11-17 08:39:27,0,-143285,0,0
0,2018-11-17 08:39:28,0,-143295,0,0
0,2018-11-17 08:39:29,0,-143294,0,0
0,2018-11-17 08:39:30,0,-143294,0,0
0,2018-11-17 08:39:31,0,-143304,0,0
0,2018-11-17 08:39:32,0,-143275,0,0
0,2018-11-17 08:39:33,0,-143294,0,0
0,2018-11-17 08:39:34,0,-143266,0,0
0,2018-11-17 08:39:35,0,-143333,0,0
0,2018-11-17 08:39:36,0,-143344,0,0
0,2018-11-17 08:39:37,0,-143312,0,0
0,2018-11-17 08:39:38,0,-143323,0,0
0,2018-11-17 08:39:39,0,-143323,0,0
0,2018-11-17 08:39:40,0,-143313,0,0
0,2018-11-17 08:39:41,0,-143324,0,0
0,2018-11-17 08:39:42,0,-143363,0,0
0,2018-11-17 08:39:43,0,-143304,0,0
0,2018-11-17 08:39:44,0,-143315,0,0
0,2018-11-17 08:39:45,0,-143296,0,0
0,2018-11-17 08:39:46,0,-143335,0,0
0,2018-11-17 08:39:47,0,-143313,0,0
0,2018-11-17 08:39:48,0,-143294,0,0
0,2018-11-17 08:39:49,0,-143342,0,0
0,2018-11-17 08:39:50,0,-143305,0,0
0,2018-11-17 08:39:51,0,-143333,0,0
0,2018-11-17 08:39:52,0,-143343,0,0
0,2018-11-17 08:39:53,0,-143313,0,0
0,2018-11-17 08:39:54,0,-143333,0,0
0,2018-11-17 08:39:55,0,-143363,0,0
0,2018-11-17 08:39:56,0,-143324,0,0
0,2018-11-17 08:39:57,0,-143342,0,0
0,2018-11-17 08:39:58,0,-143315,0,0
0,2018-11-17 08:39:59,0,-143363,0,0
0,2018-11-17 08:40:00,0,-143315,0,0
0,2018-11-17 08:40:01,0,-143332,0,0
0,2018-11-17 08:40:02,0,-143285,0,0
0,2018-11-17 08:40:03,0,-143343,0,0
0,2018-11-17 08:40:04,0,-143306,0,0
0,2018-11-17 08:40:05,0,-143286,0,0
0,2018-11-17 08:40:06,0,-143363,0,0
0,2018-11-17 08:40:07,0,-143305,0,0
0,2018-11-17 08:40:08,0,-143285,0,0
0,2018-11-17 08:40:09,0,-143362,0,0
0,2018-11-17 08:40:10,0,-143334,0,0
0,2018-11-17 08:40:11,0,-143314,0,0
0,2018-11-17 08:40:12,0,-143315,0,0
0,2018-11-17 08:40:13,0,-143276,0,0
0,2018-11-17 08:40:14,0,-143305,0,0
0,2018-11-17 08:40:15,0,-143284,0,0
0,2018-11-17 08:40:16,0,-143333,0,0
0,2018-11-17 08:40:17,0,-143305,0,0
0,2018-11-17 08:40:18,0,-143324,0,0
0,2018-11-17 08:40:19,0,-143324,0,0
0,2018-11-17 08:40:20,0,-143295,0,0
0,2018-11-17 08:40:21,0,-143363,0,0
0,2018-11-17 08:40:22,0,-143304,0,0
0,2018-11-17 08:40:23,0,-143325,0,0
0,2018-11-17 08:40:24,0,-143334,0,0
0,2018-11-17 08:40:25,0,-217532,0,0
0,2018-11-17 08:40:26,0,-240000,0,0
0,2018-11-17 09:23:26,0,0,0,0
0,2018-11-17 09:23:27,0,-128549,0,0
0,2018-11-17 09:23:28,0,-143017,0,0
0,2018-11-17 09:23:29,0,-142920,0,0
0,2018-11-17 09:23:30,0,-142872,0,0
3.26,2018-11-17 09:23:31,0,-142949,0,0
204.24,2018-11-17 09:23:32,0,-142999,0,1.605
597.26,2018-11-17 09:23:33,0,-143027,0,4.66
815.12,2018-11-17 09:23:34,0,-143016,0,5.83
861.1,2018-11-17 09:23:35,0,-143045,0,5.31
858.12,2018-11-17 09:23:36,0,-142998,0,5.025
856.04,2018-11-17 09:23:37,0,-143007,0,4.825
855.62,2018-11-17 09:23:38,0,-143007,0,4.625
853.32,2018-11-17 09:23:39,0,-142960,0,4.51
854.24,2018-11-17 09:23:40,0,-142998,0,4.36
851.96,2018-11-17 09:23:41,0,-143027,0,4.275
852.92,2018-11-17 09:23:42,0,-143012,0,4.18
852.42,2018-11-17 09:23:43,0,-143040,0,4.11
851.58,2018-11-17 09:23:44,0,-143017,0,4.04
851.9215686,2018-11-17 09:23:45,0,-143035,0,3.98
851.28,2018-11-17 09:23:46,0,-143008,0,3.935
850.82,2018-11-17 09:23:47,0,-143008,0,3.9
850.92,2018-11-17 09:23:48,0,-143011,0,3.865
850.86,2018-11-17 09:23:49,0,-143016,0,3.835
850.24,2018-11-17 09:23:50,0,-142989,0,3.82
850.68,2018-11-17 09:23:51,0,-142978,0,3.8
850.34,2018-11-17 09:23:52,0,-143016,0,3.78
851.08,2018-11-17 09:23:53,0,-143006,0,3.75
850.88,2018-11-17 09:23:54,0,-143004,0,3.725
851.3,2018-11-17 09:23:55,0,-143017,0,3.69
850.92,2018-11-17 09:23:56,0,-143026,0,3.65
850.96,2018-11-17 09:23:57,0,-142949,0,3.64
850.18,2018-11-17 09:23:58,0,-142921,0,3.61
851.28,2018-11-17 09:23:59,0,-142960,0,3.615
850.74,2018-11-17 09:24:00,0,-143027,0,3.605
850.52,2018-11-17 09:24:01,0,-142997,0,3.595
850.06,2018-11-17 09:24:02,0,-142901,0,3.585
850.1,2018-11-17 09:24:03,0,-143074,0,3.59
850.28,2018-11-17 09:24:04,0,-143075,0,3.565
850.06,2018-11-17 09:24:05,0,-142970,0,3.59
851.12,2018-11-17 09:24:06,0,-142912,0,3.545
850.34,2018-11-17 09:24:07,0,-143023,0,3.525
850.64,2018-11-17 09:24:08,0,-143008,0,3.515
836.82,2018-11-17 09:24:09,0,-142891,0,3.83
845.42,2018-11-17 09:24:10,0,-142950,0,4.085
849.1,2018-11-17 09:24:11,0,-143027,0,4.15
852.48,2018-11-17 09:24:12,0,-142979,0,4.065
850.56,2018-11-17 09:24:13,0,-142910,0,4.07
851.68,2018-11-17 09:24:14,0,-143064,0,3.99
850.64,2018-11-17 09:24:15,0,-142979,0,3.95
850.02,2018-11-17 09:24:16,0,-142920,0,3.955
849.4,2018-11-17 09:24:17,0,-143065,0,3.955
851.58,2018-11-17 09:24:18,0,-142864,0,3.925
850.76,2018-11-17 09:24:19,0,-143055,0,3.895
850.2,2018-11-17 09:24:20,0,-142825,0.053125,3.885
851.1764706,2018-11-17 09:24:21,0,-143104,1.3125,3.84
850.24,2018-11-17 09:24:22,0,-143189,1.798828125,3.81
850.04,2018-11-17 09:24:23,0,-143141,1.892578125,3.82
963.9,2018-11-17 09:24:24,0,-143200,1.88984375,5.565
970.16,2018-11-17 09:24:25,0,-143170,1.890625,4.305
931.54,2018-11-17 09:24:26,0,-143122,1.9,4.255
920.56,2018-11-17 09:24:27,0,-143055,1.875,4.255
917.4,2018-11-17 09:24:28,0,-143193,2.196484375,4.155
917.54,2018-11-17 09:24:29,0,-143123,3.23515625,4.18
917.48,2018-11-17 09:24:30,0,-142742,4.10390625,4.125
912.9,2018-11-17 09:24:31,0,-142984,4.365625,4.25
999.84,2018-11-17 09:24:32,0,-143257,4.513671875,5.27
1103.96,2018-11-17 09:24:33,0,-143314,4.491015625,6.425
1100.54,2018-11-17 09:24:34,0,-143180,4.4921875,5.6
1109.16,2018-11-17 09:24:35,0,-142969,4.49921875,5.49
1094.62,2018-11-17 09:24:36,0,-142666,4.52265625,5.365
1072.56,2018-11-17 09:24:37,0,-142690,4.4078125,5.135
1058.84,2018-11-17 09:24:38,0,-142969,4.394140625,5.15
1044.14,2018-11-17 09:24:39,0,-143041,4.569140625,5.205
1032.02,2018-11-17 09:24:40,0,-142920,4.49765625,5.04
1011.28,2018-11-17 09:24:41,0,-142873,4.232421875,4.575
1015.08,2018-11-17 09:24:42,0,-142714,3.926953125,5.03
1023.84,2018-11-17 09:24:43,0,-142891,3.40703125,5.275
1007.56,2018-11-17 09:24:44,0,-143051,3.392578125,4.54
969.42,2018-11-17 09:24:45,0,-142676,3.680078125,4.28
951.76,2018-11-17 09:24:46,0,-142748,2.550390625,4.385
946.08,2018-11-17 09:24:47,0,-142768,1.965234375,4.24
988.3,2018-11-17 09:24:48,0,-142916,1.875390625,5.545
987.52,2018-11-17 09:24:49,0,-142792,1.916015625,5.15
927.58,2018-11-17 09:24:50,0,-142964,2.701953125,3.97
923.26,2018-11-17 09:24:51,0,-143160,5.476171875,4.44
915.26,2018-11-17 09:24:52,0,-142931,8.2484375,4.295
927.12,2018-11-17 09:24:53,0,-142825,8.39140625,4.465
1104.42,2018-11-17 09:24:54,0,-142805,8.020703125,7.565
1508.08,2018-11-17 09:24:55,0,-142901,7.53046875,14.035
1631.48,2018-11-17 09:24:56,0,-142927,6.447265625,10.64
1527.941176,2018-11-17 09:24:57,0,-142868,5.286328125,7.5
1442.857143,2018-11-17 09:24:58,0,-142969,4.777734375,7.215
1370.941176,2018-11-17 09:24:59,0,-142892,4.648828125,6.35
1262.78,2018-11-17 09:25:00,0,-142872,3.330078125,4.785
1200.02,2018-11-17 09:25:01,0,-143103,2.166796875,5.055
1161.24,2018-11-17 09:25:02,0,-142876,1.100390625,5.37
1135.14,2018-11-17 09:25:03,0,-142920,0.137109375,5.97
1058.52,2018-11-17 09:25:04,0,-142958,0.02421875,4.36
936.5,2018-11-17 09:25:05,0,-142998,0,3.845
857.52,2018-11-17 09:25:06,0,-142988,0,3.385
849.54,2018-11-17 09:25:07,0,-142949,0,3.425
848.46,2018-11-17 09:25:08,0,-143036,0,3.425
849.92,2018-11-17 09:25:09,0,-142948,0,3.45
849.88,2018-11-17 09:25:10,0,-142994,0,3.435
865.14,2018-11-17 09:25:11,0,-142896,0,3.595
845.36,2018-11-17 09:25:12,0,-142951,0,3.42
849.48,2018-11-17 09:25:13,0,-142988,0,3.45
850.66,2018-11-17 09:25:14,0,-142922,0,3.455
856.62,2018-11-17 09:25:15,0,-142931,0,3.405
859.38,2018-11-17 09:25:16,0,-142998,0,3.065
849.88,2018-11-17 09:25:17,0,-142931,0,3.05
850,2018-11-17 09:25:18,0,-142959,0,3.05
